"","ensembl_gene_id","mgi_symbol"
"25962","ENSMUSG00000080704","Gm6031"
"25963","ENSMUSG00000085206","Gm13380"
"25964","ENSMUSG00000097042","Gm17491"
"25965","ENSMUSG00000031534","Smim19"
"25966","ENSMUSG00000089999","Gm6485"
"25967","ENSMUSG00000055865","Fam19a3"
"25968","ENSMUSG00000047182","Irs3"
"25969","ENSMUSG00000036591","Arhgap21"
"25970","ENSMUSG00000095369","Gm21859"
"25971","ENSMUSG00000008855","Hdac5"
"25972","ENSMUSG00000045948","Mrps12"
"25973","ENSMUSG00000083246","Gm11839"
"25974","ENSMUSG00000002228","Ppm1j"
"25975","ENSMUSG00000094928","1700122O11Rik"
"25976","ENSMUSG00000060639","Hist1h4i"
"25977","ENSMUSG00000028575","Eqtn"
"25978","ENSMUSG00000024231","Cul2"
"25979","ENSMUSG00000094575","Gm20738"
"25980","ENSMUSG00000021782","Dlg5"
"25981","ENSMUSG00000097989","Gm4335"
"25982","ENSMUSG00000040918","Slc19a2"
"25983","ENSMUSG00000028396","2310002L09Rik"
"25984","ENSMUSG00000058006","Mdn1"
"25985","ENSMUSG00000070369","Itgad"
"25986","ENSMUSG00000031150","Ccdc120"
"25987","ENSMUSG00000069301","Hist1h2ag"
"25988","ENSMUSG00000046676","Lce1l"
"25989","ENSMUSG00000031270","4930513O06Rik"
"25990","ENSMUSG00000087094","Gm13093"
"25991","ENSMUSG00000069300","Hist1h2bj"
"25992","ENSMUSG00000003378","Grik5"
"25993","ENSMUSG00000087356","Gm13856"
"25994","ENSMUSG00000090314","2310050C09Rik"
"25995","ENSMUSG00000087579","1500017E21Rik"
"25996","ENSMUSG00000038022","Fam188b"
"25997","ENSMUSG00000026709","Dars2"
"25998","ENSMUSG00000083221","Gm14528"
"25999","ENSMUSG00000022820","Ndufb4"
"26000","ENSMUSG00000087145","Gm12665"
"26001","ENSMUSG00000083873","Vmn1r-ps92"
"26002","ENSMUSG00000092538","Vmn2r-ps55"
"26003","ENSMUSG00000092193","Cd9-ps"
"26004","ENSMUSG00000074164","Vmn2r-ps54"
"26005","ENSMUSG00000030223","Ptpro"
"26006","ENSMUSG00000082869","Vmn1r-ps93"
"26007","ENSMUSG00000054325","Lce3a"
"26008","ENSMUSG00000024737","Slc15a3"
"26009","ENSMUSG00000042659","Arrdc4"
"26010","ENSMUSG00000085815","Gm13548"
"26011","ENSMUSG00000072952","Gm5878"
"26012","ENSMUSG00000024393","Prrc2a"
"26013","ENSMUSG00000086935","Gm15956"
"26014","ENSMUSG00000084072","Gm11285"
"26015","ENSMUSG00000094574","Gm15027"
"26016","ENSMUSG00000055371","Stam2"
"26017","ENSMUSG00000028367","Txn1"
"26018","ENSMUSG00000024410","3110002H16Rik"
"26019","ENSMUSG00000069299","Vmn1r188"
"26020","ENSMUSG00000091004","Gm6872"
"26021","ENSMUSG00000024736","Tmem132a"
"26022","ENSMUSG00000061937","Csn1s2a"
"26023","ENSMUSG00000091401","Gm9252"
"26024","ENSMUSG00000018677","Slc25a39"
"26025","ENSMUSG00000079143","Atxn7l1os1"
"26026","ENSMUSG00000066902","Rps23-ps2"
"26027","ENSMUSG00000047619","Ddi1"
"26028","ENSMUSG00000049618","Olfr103"
"26029","ENSMUSG00000081334","Vmn1r-ps94"
"26030","ENSMUSG00000065952","C330021F23Rik"
"26031","ENSMUSG00000032006","Pdgfd"
"26032","ENSMUSG00000029131","Dnajb6"
"26033","ENSMUSG00000085624","Gm14573"
"26034","ENSMUSG00000060765","Olfr325"
"26035","ENSMUSG00000034245","Hdac11"
"26036","ENSMUSG00000022881","Rfc4"
"26037","ENSMUSG00000038296","Galnt18"
"26038","ENSMUSG00000034525","Ice1"
"26039","ENSMUSG00000089828","Gm16300"
"26040","ENSMUSG00000062438","Adam1b"
"26041","ENSMUSG00000036916","Zfp280c"
"26042","ENSMUSG00000082265","Gm15547"
"26043","ENSMUSG00000033735","Spr"
"26044","ENSMUSG00000021879","Dnah12"
"26045","ENSMUSG00000042888","Prr30"
"26046","ENSMUSG00000022311","Csmd3"
"26047","ENSMUSG00000004846","Plod3"
"26048","ENSMUSG00000086669","AA645442"
"26049","ENSMUSG00000009621","Vav2"
"26050","ENSMUSG00000084111","Gm15710"
"26051","ENSMUSG00000059708","Akap17b"
"26052","ENSMUSG00000064307","Lrrc51"
"26053","ENSMUSG00000019647","Sema6a"
"26054","ENSMUSG00000036197","Gxylt1"
"26055","ENSMUSG00000096146","Kcnj11"
"26056","ENSMUSG00000094259","Gm14536"
"26057","ENSMUSG00000057173","Rfx8"
"26058","ENSMUSG00000028976","Slc2a5"
"26059","ENSMUSG00000037625","Cldn11"
"26060","ENSMUSG00000084349","Rpl3-ps1"
"26061","ENSMUSG00000081281","Gm6274"
"26062","ENSMUSG00000062826","Ces2f"
"26063","ENSMUSG00000066180","Gm10155"
"26064","ENSMUSG00000086053","Gm15178"
"26065","ENSMUSG00000037447","Arid5a"
"26066","ENSMUSG00000052182","Olfr849"
"26067","ENSMUSG00000022884","Eif4a2"
"26068","ENSMUSG00000026207","Speg"
"26069","ENSMUSG00000024413","Npc1"
"26070","ENSMUSG00000042265","Trem1"
"26071","ENSMUSG00000072647","Adam1a"
"26072","ENSMUSG00000072950","Gm10444"
"26073","ENSMUSG00000081219","Bambi-ps1"
"26074","ENSMUSG00000042671","Rgs8"
"26075","ENSMUSG00000094669","Olfr441"
"26076","ENSMUSG00000055675","Kbtbd11"
"26077","ENSMUSG00000029616","Erp29"
"26078","ENSMUSG00000094535","Olfr850"
"26079","ENSMUSG00000046922","Gpr6"
"26080","ENSMUSG00000030257","Srgap3"
"26081","ENSMUSG00000029033","Acap3"
"26082","ENSMUSG00000052625","Olfr851"
"26083","ENSMUSG00000014846","Tppp3"
"26084","ENSMUSG00000070699","Sars2"
"26085","ENSMUSG00000067199","Frat1"
"26086","ENSMUSG00000003283","Hck"
"26087","ENSMUSG00000056564","Olfr324"
"26088","ENSMUSG00000030785","Cox6a2"
"26089","ENSMUSG00000086439","Gm12069"
"26090","ENSMUSG00000086136","Gm12718"
"26091","ENSMUSG00000033015","4933427E13Rik"
"26092","ENSMUSG00000029452","Tmem116"
"26093","ENSMUSG00000049008","BB014433"
"26094","ENSMUSG00000094125","Gm13698"
"26095","ENSMUSG00000028078","Dclk2"
"26096","ENSMUSG00000085953","Gm15496"
"26097","ENSMUSG00000059518","Znhit1"
"26098","ENSMUSG00000081584","Gm12716"
"26099","ENSMUSG00000025939","Ube2w"
"26100","ENSMUSG00000094336","Gm13693"
"26101","ENSMUSG00000087482","Gm12720"
"26102","ENSMUSG00000042031","Lce3b"
"26103","ENSMUSG00000085665","Gm12059"
"26104","ENSMUSG00000069072","Slc7a14"
"26105","ENSMUSG00000016534","Lamp2"
"26106","ENSMUSG00000096729","Gm13695"
"26107","ENSMUSG00000080746","Rpsa-ps12"
"26108","ENSMUSG00000000282","Mnt"
"26109","ENSMUSG00000071753","C230004F18Rik"
"26110","ENSMUSG00000048764","Tmprss11f"
"26111","ENSMUSG00000045475","Lce3c"
"26112","ENSMUSG00000057278","Snrpg"
"26113","ENSMUSG00000037145","2210407C18Rik"
"26114","ENSMUSG00000043472","Lce3d"
"26115","ENSMUSG00000038349","Plcl1"
"26116","ENSMUSG00000005951","Shpk"
"26117","ENSMUSG00000074433","Lce3e"
"26118","ENSMUSG00000024830","Rps6kb2"
"26119","ENSMUSG00000030842","Lamtor1"
"26120","ENSMUSG00000096484","Gm13696"
"26121","ENSMUSG00000024130","Abca3"
"26122","ENSMUSG00000085401","Slc39a1-ps"
"26123","ENSMUSG00000032985","5730522E02Rik"
"26124","ENSMUSG00000051811","Cox6b2"
"26125","ENSMUSG00000048602","Morc2b"
"26126","ENSMUSG00000030751","Psma1"
"26127","ENSMUSG00000046589","Lrrc8e"
"26128","ENSMUSG00000039798","2600006K01Rik"
"26129","ENSMUSG00000036707","Cab39"
"26130","ENSMUSG00000027408","Cpxm1"
"26131","ENSMUSG00000076846","Trav13-2"
"26132","ENSMUSG00000039787","Cercam"
"26133","ENSMUSG00000026031","Cflar"
"26134","ENSMUSG00000028195","Cyr61"
"26135","ENSMUSG00000068885","Lce3f"
"26136","ENSMUSG00000082617","Smt3h2-ps"
"26137","ENSMUSG00000048038","Ccdc187"
"26138","ENSMUSG00000059195","Gm12715"
"26139","ENSMUSG00000031877","Ces2g"
"26140","ENSMUSG00000081904","Gm13419"
"26141","ENSMUSG00000039660","Spout1"
"26142","ENSMUSG00000027913","Crct1"
"26143","ENSMUSG00000095711","Trav14-2"
"26144","ENSMUSG00000026051","1500015O10Rik"
"26145","ENSMUSG00000076848","Trav15-2-dv6-2"
"26146","ENSMUSG00000074919","Gm10787"
"26147","ENSMUSG00000097642","Gm26866"
"26148","ENSMUSG00000022816","Fstl1"
"26149","ENSMUSG00000094200","Olfr237-ps1"
"26150","ENSMUSG00000026360","Rgs2"
"26151","ENSMUSG00000074064","Mlycd"
"26152","ENSMUSG00000037031","Tspan15"
"26153","ENSMUSG00000005583","Mef2c"
"26154","ENSMUSG00000068457","Uty"
"26155","ENSMUSG00000083364","Llph-ps2"
"26156","ENSMUSG00000043859","1700049L16Rik"
"26157","ENSMUSG00000028961","Pgd"
"26158","ENSMUSG00000082090","Gm16481"
"26159","ENSMUSG00000097248","Gm2694"
"26160","ENSMUSG00000095802","Gm7415"
"26161","ENSMUSG00000007613","Tgfbr1"
"26162","ENSMUSG00000004885","Crabp2"
"26163","ENSMUSG00000092246","Gm20493"
"26164","ENSMUSG00000020834","Dhrs13"
"26165","ENSMUSG00000007617","Homer1"
"26166","ENSMUSG00000081224","Gm2066"
"26167","ENSMUSG00000053769","Lysmd1"
"26168","ENSMUSG00000095007","Igkv12-41"
"26169","ENSMUSG00000034949","Zfr2"
"26170","ENSMUSG00000095906","Gm7421"
"26171","ENSMUSG00000035139","Secisbp2"
"26172","ENSMUSG00000013707","Tnfaip8l2"
"26173","ENSMUSG00000030954","Gp2"
"26174","ENSMUSG00000078137","Ankrd63"
"26175","ENSMUSG00000005674","Tomm40l"
"26176","ENSMUSG00000098198","Gm9169"
"26177","ENSMUSG00000021149","Gtpbp4"
"26178","ENSMUSG00000082249","Gm12997"
"26179","ENSMUSG00000097992","Gm27016"
"26180","ENSMUSG00000031654","Cbln1"
"26181","ENSMUSG00000037791","Phf12"
"26182","ENSMUSG00000091079","Gm17105"
"26183","ENSMUSG00000098086","1700120C18Rik"
"26184","ENSMUSG00000062064","Slc2a7"
"26185","ENSMUSG00000084845","Tmem240"
"26186","ENSMUSG00000093394","Gm20621"
"26187","ENSMUSG00000083202","Gm12388"
"26188","ENSMUSG00000097183","Gm17501"
"26189","ENSMUSG00000096337","Gm13694"
"26190","ENSMUSG00000083066","Gm12748"
"26191","ENSMUSG00000030792","Dkkl1"
"26192","ENSMUSG00000035215","Lsm7"
"26193","ENSMUSG00000082405","Gm16021"
"26194","ENSMUSG00000069085","Dytn"
"26195","ENSMUSG00000081352","Gm12389"
"26196","ENSMUSG00000022388","Ttll8"
"26197","ENSMUSG00000082532","Rpl31-ps6"
"26198","ENSMUSG00000051682","Treml4"
"26199","ENSMUSG00000087475","4933406I18Rik"
"26200","ENSMUSG00000095826","Gm9002"
"26201","ENSMUSG00000000378","Ccm2"
"26202","ENSMUSG00000094828","Trav3-3"
"26203","ENSMUSG00000027881","Prpf38b"
"26204","ENSMUSG00000078518","Gm13030"
"26205","ENSMUSG00000074063","Osgin1"
"26206","ENSMUSG00000045826","Ptprcap"
"26207","ENSMUSG00000042719","Naa25"
"26208","ENSMUSG00000039199","Zdhhc1"
"26209","ENSMUSG00000095858","Olfr104-ps"
"26210","ENSMUSG00000096584","Olfr611"
"26211","ENSMUSG00000042525","4933428M09Rik"
"26212","ENSMUSG00000051590","Map3k19"
"26213","ENSMUSG00000086366","1700061J23Rik"
"26214","ENSMUSG00000083180","Gm15007"
"26215","ENSMUSG00000063383","Zfp947"
"26216","ENSMUSG00000019876","Pkib"
"26217","ENSMUSG00000039492","Ccdc27"
"26218","ENSMUSG00000015337","Endog"
"26219","ENSMUSG00000019230","Lhx9"
"26220","ENSMUSG00000094891","Olfr55"
"26221","ENSMUSG00000028717","Tal1"
"26222","ENSMUSG00000047604","Frat2"
"26223","ENSMUSG00000095824","Gm13697"
"26224","ENSMUSG00000039456","Morc3"
"26225","ENSMUSG00000056912","1700017N19Rik"
"26226","ENSMUSG00000040136","Abcc8"
"26227","ENSMUSG00000081071","Gm9836"
"26228","ENSMUSG00000071481","Olfr437"
"26229","ENSMUSG00000009108","Gnat2"
"26230","ENSMUSG00000022674","Ube2v2"
"26231","ENSMUSG00000051160","Olfr853"
"26232","ENSMUSG00000043880","Olfr323"
"26233","ENSMUSG00000080807","Gm13117"
"26234","ENSMUSG00000096678","Trav9-4"
"26235","ENSMUSG00000081285","Gm18859"
"26236","ENSMUSG00000014747","Ankrd53"
"26237","ENSMUSG00000005677","Nr1i3"
"26238","ENSMUSG00000086691","Gm15432"
"26239","ENSMUSG00000034659","Tmem109"
"26240","ENSMUSG00000079247","Gm13691"
"26241","ENSMUSG00000081593","Gm11841"
"26242","ENSMUSG00000038709","Txndc8"
"26243","ENSMUSG00000084359","Gm13692"
"26244","ENSMUSG00000081980","Gm13702"
"26245","ENSMUSG00000049123","Catsperg2"
"26246","ENSMUSG00000079071","Gm14085"
"26247","ENSMUSG00000096137","Gm14527"
"26248","ENSMUSG00000037124","Trim58"
"26249","ENSMUSG00000038417","Fig4"
"26250","ENSMUSG00000000787","Ddx3x"
"26251","ENSMUSG00000087050","Dhrs13os"
"26252","ENSMUSG00000022500","Litaf"
"26253","ENSMUSG00000037636","Slc25a43"
"26254","ENSMUSG00000084198","Gm13711"
"26255","ENSMUSG00000040987","Mill2"
"26256","ENSMUSG00000029437","Il31"
"26257","ENSMUSG00000028972","Car6"
"26258","ENSMUSG00000078958","Atp6ap1l"
"26259","ENSMUSG00000082676","Gm11843"
"26260","ENSMUSG00000073437","D330041H03Rik"
"26261","ENSMUSG00000063409","Lrrc43"
"26262","ENSMUSG00000084231","Gm11975"
"26263","ENSMUSG00000082073","Gm13114"
"26264","ENSMUSG00000037649","H2-DMa"
"26265","ENSMUSG00000095667","Olfr854"
"26266","ENSMUSG00000093884","Olfr239"
"26267","ENSMUSG00000089631","Gm16326"
"26268","ENSMUSG00000036427","Gpi1"
"26269","ENSMUSG00000015568","Lpl"
"26270","ENSMUSG00000049173","Myoz3"
"26271","ENSMUSG00000026725","Tnn"
"26272","ENSMUSG00000044702","Palb2"
"26273","ENSMUSG00000019817","Plagl1"
"26274","ENSMUSG00000003526","Prodh"
"26275","ENSMUSG00000032058","Ppp2r1b"
"26276","ENSMUSG00000090714","Zscan4d"
"26277","ENSMUSG00000037689","Tmem247"
"26278","ENSMUSG00000029553","Tfec"
"26279","ENSMUSG00000043605","Olfr13"
"26280","ENSMUSG00000031732","Phlpp2"
"26281","ENSMUSG00000090655","Vmn2r120"
"26282","ENSMUSG00000019158","Tmem160"
"26283","ENSMUSG00000038152","5033430I15Rik"
"26284","ENSMUSG00000039031","Arhgap18"
"26285","ENSMUSG00000059495","Arhgef12"
"26286","ENSMUSG00000020651","Slc26a4"
"26287","ENSMUSG00000033083","Tbc1d4"
"26288","ENSMUSG00000030742","Lat"
"26289","ENSMUSG00000096169","Gm4461"
"26290","ENSMUSG00000081469","Vmn1r-ps95"
"26291","ENSMUSG00000083167","Vmn1r-ps97"
"26292","ENSMUSG00000085678","Gm16349"
"26293","ENSMUSG00000046667","Rbm12b1"
"26294","ENSMUSG00000059187","Fam19a1"
"26295","ENSMUSG00000082307","Gm13418"
"26296","ENSMUSG00000051116","Gm8121"
"26297","ENSMUSG00000048693","Olfr435"
"26298","ENSMUSG00000059866","Tnip2"
"26299","ENSMUSG00000010097","Nxf1"
"26300","ENSMUSG00000029233","Srd5a3"
"26301","ENSMUSG00000028683","Eif2b3"
"26302","ENSMUSG00000072878","1700123L14Rik"
"26303","ENSMUSG00000089973","Vmn1r190-ps"
"26304","ENSMUSG00000061759","Armt1"
"26305","ENSMUSG00000029108","Pcdh7"
"26306","ENSMUSG00000096096","Trav4-4-dv10"
"26307","ENSMUSG00000005374","Tbl2"
"26308","ENSMUSG00000045252","Zfp574"
"26309","ENSMUSG00000082760","Gm15546"
"26310","ENSMUSG00000029837","1700111E14Rik"
"26311","ENSMUSG00000081744","Gm5721"
"26312","ENSMUSG00000021111","Papola"
"26313","ENSMUSG00000030413","Pglyrp1"
"26314","ENSMUSG00000084772","Gm15473"
"26315","ENSMUSG00000022911","Arl13b"
"26316","ENSMUSG00000038665","Dgki"
"26317","ENSMUSG00000096158","Gm21827"
"26318","ENSMUSG00000097216","4932441J04Rik"
"26319","ENSMUSG00000053830","Gm9923"
"26320","ENSMUSG00000008892","Vdac3"
"26321","ENSMUSG00000028194","Ddah1"
"26322","ENSMUSG00000031410","Nxf7"
"26323","ENSMUSG00000016319","Slc25a5"
"26324","ENSMUSG00000054666","Olfr63"
"26325","ENSMUSG00000094119","Olfr612"
"26326","ENSMUSG00000022841","Ap2m1"
"26327","ENSMUSG00000031712","Il15"
"26328","ENSMUSG00000029701","Rbm28"
"26329","ENSMUSG00000047854","Stx19"
"26330","ENSMUSG00000092451","Vmn2r-ps56"
"26331","ENSMUSG00000022234","Cct5"
"26332","ENSMUSG00000089646","Gm15796"
"26333","ENSMUSG00000083405","Gm15725"
"26334","ENSMUSG00000043079","Synpo"
"26335","ENSMUSG00000034158","Lrrc58"
"26336","ENSMUSG00000028152","Tspan5"
"26337","ENSMUSG00000084990","Gm14549"
"26338","ENSMUSG00000089979","Gm15954"
"26339","ENSMUSG00000003531","Dgcr6"
"26340","ENSMUSG00000092542","Olfr757-ps1"
"26341","ENSMUSG00000029722","Agfg2"
"26342","ENSMUSG00000086123","Gm16060"
"26343","ENSMUSG00000095152","Gm3657"
"26344","ENSMUSG00000050390","C77080"
"26345","ENSMUSG00000059669","Taf1b"
"26346","ENSMUSG00000084893","Hba-ps4"
"26347","ENSMUSG00000040938","Slc16a11"
"26348","ENSMUSG00000083319","Gm11284"
"26349","ENSMUSG00000029409","U90926"
"26350","ENSMUSG00000085330","Gm13417"
"26351","ENSMUSG00000051339","2900026A02Rik"
"26352","ENSMUSG00000028751","Pla2g2e"
"26353","ENSMUSG00000024227","Pdzph1"
"26354","ENSMUSG00000035861","Tmprss11b"
"26355","ENSMUSG00000033882","Rbm46"
"26356","ENSMUSG00000028836","Slc30a2"
"26357","ENSMUSG00000025656","Arhgef9"
"26358","ENSMUSG00000034620","Tmem5"
"26359","ENSMUSG00000026870","Cutal"
"26360","ENSMUSG00000051396","Gm45902"
"26361","ENSMUSG00000025963","Mdh1b"
"26362","ENSMUSG00000081048","Gm11760"
"26363","ENSMUSG00000039795","Zfand1"
"26364","ENSMUSG00000045377","Tmem88"
"26365","ENSMUSG00000049122","Frmd3"
"26366","ENSMUSG00000082564","Gm15586"
"26367","ENSMUSG00000036553","Sh3tc1"
"26368","ENSMUSG00000043800","Kifc5c-ps"
"26369","ENSMUSG00000051079","Rgs13"
"26370","ENSMUSG00000036912","Piwil4"
"26371","ENSMUSG00000044795","Cyb5d1"
"26372","ENSMUSG00000032268","Tmprss5"
"26373","ENSMUSG00000030226","Lmo3"
"26374","ENSMUSG00000025001","Hells"
"26375","ENSMUSG00000001988","Npas1"
"26376","ENSMUSG00000081255","Gm5380"
"26377","ENSMUSG00000028528","Dnajc6"
"26378","ENSMUSG00000028811","Yars"
"26379","ENSMUSG00000059278","Naa38"
"26380","ENSMUSG00000091813","Ces2h"
"26381","ENSMUSG00000026869","Psmd5"
"26382","ENSMUSG00000029552","Tes"
"26383","ENSMUSG00000022817","Itgb5"
"26384","ENSMUSG00000024143","Rhoq"
"26385","ENSMUSG00000091479","Gm17035"
"26386","ENSMUSG00000001672","Marveld3"
"26387","ENSMUSG00000048206","Dnajb8"
"26388","ENSMUSG00000005125","Ndrg1"
"26389","ENSMUSG00000063549","Olfr322"
"26390","ENSMUSG00000047046","1700031F10Rik"
"26391","ENSMUSG00000083348","Vmn1r-ps99"
"26392","ENSMUSG00000029410","Ppef2"
"26393","ENSMUSG00000073947","Olfr615"
"26394","ENSMUSG00000024581","Napg"
"26395","ENSMUSG00000024145","Pigf"
"26396","ENSMUSG00000078624","Olfr613"
"26397","ENSMUSG00000074508","Gm10706"
"26398","ENSMUSG00000080914","Gm7129"
"26399","ENSMUSG00000047544","Olfr616"
"26400","ENSMUSG00000094929","Gm3526"
"26401","ENSMUSG00000084241","Gm13416"
"26402","ENSMUSG00000040272","Accs"
"26403","ENSMUSG00000089957","A830011K09Rik"
"26404","ENSMUSG00000091995","Gm3339"
"26405","ENSMUSG00000002550","Uck1"
"26406","ENSMUSG00000095916","Vmn1r191"
"26407","ENSMUSG00000083006","Gm15715"
"26408","ENSMUSG00000034413","Neurl1b"
"26409","ENSMUSG00000029017","Pmpcb"
"26410","ENSMUSG00000054556","Gm4876"
"26411","ENSMUSG00000002055","Spag5"
"26412","ENSMUSG00000090383","Vmn2r58"
"26413","ENSMUSG00000030671","Pde3b"
"26414","ENSMUSG00000031837","Necab2"
"26415","ENSMUSG00000024228","Nudt12"
"26416","ENSMUSG00000059588","Calcrl"
"26417","ENSMUSG00000005952","Trpv1"
"26418","ENSMUSG00000032724","Abtb2"
"26419","ENSMUSG00000030963","Umod"
"26420","ENSMUSG00000046671","Mtfr1l"
"26421","ENSMUSG00000034801","Sos2"
"26422","ENSMUSG00000037112","Sik2"
"26423","ENSMUSG00000029821","Dfna5"
"26424","ENSMUSG00000042616","Oscp1"
"26425","ENSMUSG00000004891","Nes"
"26426","ENSMUSG00000086594","Nudt12os"
"26427","ENSMUSG00000030549","Rhcg"
"26428","ENSMUSG00000039254","Pomt1"
"26429","ENSMUSG00000004631","Sgce"
"26430","ENSMUSG00000011267","Zfp296"
"26431","ENSMUSG00000031891","Hsd11b2"
"26432","ENSMUSG00000025781","Atp5c1"
"26433","ENSMUSG00000044709","Gemin7"
"26434","ENSMUSG00000098057","Gm6283"
"26435","ENSMUSG00000082140","Gm13094"
"26436","ENSMUSG00000026333","Gin1"
"26437","ENSMUSG00000026896","Ifih1"
"26438","ENSMUSG00000058230","Arhgap35"
"26439","ENSMUSG00000044456","Rin3"
"26440","ENSMUSG00000029014","Dnajc2"
"26441","ENSMUSG00000079942","Rpl28-ps3"
"26442","ENSMUSG00000027912","Lce1m"
"26443","ENSMUSG00000027933","Ints3"
"26444","ENSMUSG00000096023","Gm3542"
"26445","ENSMUSG00000087703","Gm15650"
"26446","ENSMUSG00000091713","Gm17126"
"26447","ENSMUSG00000021346","Prl8a8"
"26448","ENSMUSG00000078964","Ces1b"
"26449","ENSMUSG00000098017","Gm5342"
"26450","ENSMUSG00000080818","Gm9434"
"26451","ENSMUSG00000031641","Cbr4"
"26452","ENSMUSG00000038644","Pold1"
"26453","ENSMUSG00000021236","Entpd5"
"26454","ENSMUSG00000043087","Olfr855"
"26455","ENSMUSG00000096879","Gm4858"
"26456","ENSMUSG00000084265","Gm14541"
"26457","ENSMUSG00000029036","Atad3a"
"26458","ENSMUSG00000016308","Ube2a"
"26459","ENSMUSG00000051228","Nyx"
"26460","ENSMUSG00000096003","Gm3500"
"26461","ENSMUSG00000081696","Gm12717"
"26462","ENSMUSG00000044501","Zfp758"
"26463","ENSMUSG00000074342","I830077J02Rik"
"26464","ENSMUSG00000028519","Dab1"
"26465","ENSMUSG00000073946","Olfr617"
"26466","ENSMUSG00000066149","Cdc26"
"26467","ENSMUSG00000038388","Mpp6"
"26468","ENSMUSG00000040648","Ppip5k2"
"26469","ENSMUSG00000027199","Gatm"
"26470","ENSMUSG00000005103","Wdr1"
"26471","ENSMUSG00000081597","Gm14506"
"26472","ENSMUSG00000098138","Gm9081"
"26473","ENSMUSG00000006490","Prl8a9"
"26474","ENSMUSG00000049588","Ccdc69"
"26475","ENSMUSG00000004264","Phb2"
"26476","ENSMUSG00000057400","Ces1c"
"26477","ENSMUSG00000055134","9130017K11Rik"
"26478","ENSMUSG00000020904","Cfap52"
"26479","ENSMUSG00000001670","Tat"
"26480","ENSMUSG00000017002","Slpi"
"26481","ENSMUSG00000066150","Slc31a1"
"26482","ENSMUSG00000019899","Lama2"
"26483","ENSMUSG00000081152","Gm12430"
"26484","ENSMUSG00000055041","Commd5"
"26485","ENSMUSG00000041698","Slco1a1"
"26486","ENSMUSG00000091515","Zfp422-ps"
"26487","ENSMUSG00000057551","Zfp317"
"26488","ENSMUSG00000028664","Ephb2"
"26489","ENSMUSG00000059005","Hnrnpa3"
"26490","ENSMUSG00000019789","Hey2"
"26491","ENSMUSG00000042515","Mum1l1"
"26492","ENSMUSG00000081811","Gm12713"
"26493","ENSMUSG00000004655","Aqp1"
"26494","ENSMUSG00000082602","Gm15021"
"26495","ENSMUSG00000031411","Prame"
"26496","ENSMUSG00000004018","Fancl"
"26497","ENSMUSG00000073945","Olfr618"
"26498","ENSMUSG00000039740","Alg2"
"26499","ENSMUSG00000097917","Gm26839"
"26500","ENSMUSG00000091412","Gm2895"
"26501","ENSMUSG00000019756","Prl8a1"
"26502","ENSMUSG00000095607","Trav5-4"
"26503","ENSMUSG00000000001","Gnai3"
"26504","ENSMUSG00000051527","Usp29"
"26505","ENSMUSG00000073944","Olfr619"
"26506","ENSMUSG00000095126","Trav6-7-dv9"
"26507","ENSMUSG00000074876","Spata5l1"
"26508","ENSMUSG00000006423","C330007P06Rik"
"26509","ENSMUSG00000059411","Olfr434"
"26510","ENSMUSG00000008859","Rala"
"26511","ENSMUSG00000096138","Trav7-6"
"26512","ENSMUSG00000002767","Mrpl2"
"26513","ENSMUSG00000087327","Gm15884"
"26514","ENSMUSG00000020905","Usp43"
"26515","ENSMUSG00000044367","Slc16a13"
"26516","ENSMUSG00000051855","Mest"
"26517","ENSMUSG00000082495","Gm12570"
"26518","ENSMUSG00000017550","Atad5"
"26519","ENSMUSG00000003929","Zfp81"
"26520","ENSMUSG00000013160","Atp6v0d1"
"26521","ENSMUSG00000079163","Gm15498"
"26522","ENSMUSG00000033576","Apol6"
"26523","ENSMUSG00000026223","Itm2c"
"26524","ENSMUSG00000068250","Amn1"
"26525","ENSMUSG00000094678","Olfr857"
"26526","ENSMUSG00000059263","Usp47"
"26527","ENSMUSG00000061210","Olfr47"
"26528","ENSMUSG00000017007","Rbpjl"
"26529","ENSMUSG00000069601","Ank3"
"26530","ENSMUSG00000082743","Gm12988"
"26531","ENSMUSG00000025878","Uimc1"
"26532","ENSMUSG00000084228","Gm8080"
"26533","ENSMUSG00000094884","Olfr105-ps"
"26534","ENSMUSG00000080913","Gm12719"
